fecha,hora,emisiones_co
43531,17,1.2
43531,18,0.85
43531,19,1.16
43531,20,1.7
43531,21,1.84
43531,22,1.78
43531,23,1.46
43532,0,1.46
43532,1,1
43532,2,0.77
43532,3,0.71
43532,4,0.54
43532,5,0.93
43532,6,1.18
43532,7,1.27
43532,8,0.89
43532,9,0.55
43532,10,0.5
43532,11,0.5
43532,12,0.44
43532,13,0.45
43532,14,0.41
43532,15,0.55
43532,16,0.58
43532,17,0.65
43532,18,0.97
43532,19,0.83
43532,20,0.8
43532,21,1.18
43532,22,1.37
43532,23,1.16
43533,0,0.75
43533,2,0.4
43533,3,0.4
43533,4,0.41
43533,5,0.53
43533,6,0.75
43533,7,0.76
43533,8,0.68
43533,9,0.58
43533,10,0.63
43533,11,0.5
43533,12,0.45
43533,13,0.43
43533,14,0.41
43533,15,0.36
43533,16,0.36
43533,17,0.5
43533,18,0.65
43533,19,0.78
43533,20,0.7
43533,21,0.69
43533,22,0.71
43533,23,0.51
43534,0,0.55
43534,1,0.54
43534,2,0.55
43534,3,0.5
43534,4,0.48
43534,5,0.65
43534,6,0.81
43534,7,0.75
43534,8,0.58
43534,9,0.48
43534,10,0.39
43534,11,0.39
43534,12,0.36
43534,13,0.35
43534,14,0.36
43534,15,0.39
43534,16,0.47
43534,17,0.56
43534,18,0.53
43534,19,0.65
43534,20,0.65
43534,21,0.53
43534,22,0.49
43534,23,0.47
43535,0,0.38
43535,2,0.35
43535,3,0.38
43535,4,0.49
43535,5,0.69
43535,6,0.98
43535,7,1
43535,8,0.93
43535,9,0.62
43535,10,0.6
43535,11,0.51
43535,12,0.46
43535,13,0.47
43535,14,0.55
43535,15,0.55
43535,16,0.69
43535,17,1.04
43535,18,1.08
43535,19,1.08
43535,20,0.79
43535,21,0.69
43535,22,0.68
43535,23,0.57
43536,0,0.56
43536,1,0.5
43536,2,0.51
43536,3,0.53
43536,4,0.61
43536,5,0.85
43536,6,1.69
43536,7,1.61
43536,8,1.33
43536,9,1.4
43536,10,1
43536,11,0.76
43536,12,0.73
43536,13,0.69
43536,14,0.64
43536,15,0.63
43536,16,1.02
43536,17,0.85
43536,18,0.84
43536,19,1.21
43536,20,0.8
43536,21,0.9
43536,22,0.96
43536,23,0.79
43537,0,0.81
43537,2,0.57
43537,3,0.62
43537,4,0.63
43537,5,0.98
43537,6,1.68
43537,7,1.93
43537,8,1.58
43537,9,1.62
43537,15,0.6
43537,16,0.72
43537,17,0.98
43537,18,1.26
43537,19,1.2
43537,20,1.09
43537,21,1.1
43537,22,1.09
43537,23,1.22
43538,0,0.97
43538,1,0.96
43538,2,0.96
43538,3,0.93
43538,4,0.91
43538,5,0.99
43538,6,1.61
43538,7,1.77
43538,8,1.65
43538,9,1.64
43538,12,0.28
43538,13,0.31
43538,14,0.42
43538,15,0.24
43538,16,0.31
43538,17,0.51
43538,18,0.63
43538,19,0.8
43538,20,0.83
43538,21,1.11
43538,22,0.75
43538,23,0.7
43539,0,0.53
43539,2,0.47
43539,3,0.38
43539,4,0.44
43539,5,0.78
43539,6,0.99
43539,7,1.2
43539,8,1.29
43539,9,0.85
43539,13,0.6
43539,14,0.58
43539,15,0.61
43539,16,0.63
43539,17,0.68
43539,18,0.8
43539,19,1.12
43539,20,1.05
43539,21,1.18
43539,22,1.05
43539,23,1.04
43540,0,0.95
43540,1,0.28
43540,2,0.29
43540,3,0.41
43540,4,0.46
43540,5,0.69
43540,6,0.96
43540,7,1.4
43540,8,1.05
43540,9,0.8
43540,10,0.64
43540,11,0.4
43540,12,0.36
43540,13,0.38
43540,14,0.41
43540,15,0.42
43540,16,0.47
43540,17,0.58
43540,18,0.74
43540,19,0.77
43540,20,0.99
43540,21,0.72
43540,22,0.58
43540,23,0.56
43541,0,1
43541,2,0.97
43541,3,0.43
43541,4,0.54
43541,5,0.63
43541,6,0.7
43541,7,1.05
43541,8,0.82
43541,9,0.73
43541,10,0.58
43541,11,0.55
43541,12,0.51
43541,13,0.51
43541,14,0.54
43541,15,0.59
43541,16,0.62
43541,17,0.74
43541,18,0.75
43541,19,0.9
43541,20,0.83
43541,21,0.91
43541,22,0.83
43541,23,0.76
43542,0,0.77
43542,1,0.76
43542,2,0.71
43542,3,0.68
43542,4,0.7
43542,5,0.94
43542,6,1.66
43542,7,1.76
43542,8,1.4
43542,9,1.94
43542,11,0.54
43542,12,0.44
43542,13,0.43
43542,14,0.4
43542,15,0.54
43542,16,0.51
43542,17,0.51
43542,18,0.71
43542,19,0.73
43542,20,0.78
43542,21,0.82
43542,22,0.86
43542,23,0.8
43543,0,0.53
43543,2,0.31
43543,3,0.25
43543,4,0.29
43543,5,0.39
43543,6,0.78
43543,7,0.87
43543,8,0.8
43543,9,0.73
43543,10,0.71
43543,11,0.77
43543,12,0.65
43543,13,0.63
43543,14,0.71
43543,15,0.91
43543,16,0.86
43543,17,0.98
43543,18,1.03
43543,19,1.44
43543,20,1.38
43543,21,1.16
43543,22,0.97
43543,23,1.19
43544,0,1.15
43544,1,1.03
43544,2,0.93
43544,3,0.82
43544,4,0.81
43544,5,0.97
43544,6,1.53
43544,7,1.82
43544,8,2
43544,9,1.44
43544,10,1.2
43544,11,0.68
43544,12,0.68
43544,13,0.47
43544,14,1.11
43544,15,1.97
43544,16,1.95
43544,17,1.11
43544,18,0.74
43544,19,1.02
43544,20,1.67
43544,21,1.59
43544,22,0.89
43544,23,0.57
43545,0,0.58
43545,2,0.44
43545,3,0.33
43545,4,0.26
43545,5,0.31
43545,6,0.64
43545,7,1.2
43545,8,1.08
43545,9,0.87
43545,10,0.76
43545,14,0.59
43545,15,0.71
43545,16,0.54
43545,17,0.68
43545,18,0.76
43545,19,0.79
43545,20,0.95
43545,21,0.59
43545,22,0.64
43545,23,0.64
43546,0,0.45
43546,1,0.3
43546,2,0.32
43546,3,0.37
43546,4,0.49
43546,5,0.62
43546,6,1.09
43546,7,1.26
43546,8,1.59
43546,9,1.37
43546,10,1.18
43546,11,1.2
43546,12,0.82
43546,13,0.83
43546,14,0.73
43546,15,1.01
43546,16,1.15
43546,17,1.06
43546,18,1.09
43546,19,1.42
43546,20,1.55
43546,21,1.75
43546,22,1.53
43546,23,1.72
43547,0,1.53
43547,2,1.83
43547,3,1.46
43547,4,1.51
43547,5,1.75
43547,6,1.67
43547,7,1.42
43547,8,1.38
43547,9,1.21
43547,10,0.92
43547,11,0.88
43547,12,0.95
43547,13,0.81
43547,14,0.86
43547,15,0.95
43547,16,1.28
43547,17,1.59
43547,18,1.61
43547,19,2.25
43547,20,2.5
43547,21,2.84
43547,22,2.6
43547,23,2.75
43548,0,2.34
43548,1,2.56
43548,2,2.22
43548,3,1.76
43548,4,1.53
43548,5,1.58
43548,6,2.16
43548,7,2.22
43548,8,2.26
43548,9,1.66
43548,10,1.11
43548,11,1.02
43548,12,0.97
43548,13,0.96
43548,14,1.01
43548,15,1.05
43548,16,1.37
43548,17,1.81
43548,18,1.91
43548,19,1.86
43548,20,1.42
43548,21,1.16
43548,22,1.34
43548,23,1.24
43549,0,1.04
43549,2,1.03
43549,3,0.91
43549,4,0.94
43549,5,1.33
43549,6,2.27
43549,7,3.23
43549,8,1.47
43549,9,1.07
43549,10,1.06
43549,11,1.11
43549,12,1.1
43549,13,1.03
43549,15,0.6
43549,16,0.72
43549,17,1.54
43549,18,1.46
43549,19,1.12
43549,20,1.19
43549,21,0.92
43549,22,0.6
43549,23,0.56
43550,0,0.54
43550,1,0.49
43550,2,0.49
43550,3,0.54
43550,4,0.56
43550,5,0.72
43550,6,1.68
43550,7,2.19
43550,8,1.01
43550,9,0.63
43550,10,0.54
43550,11,0.52
43550,12,0.5
43550,13,0.58
43550,14,0.62
43550,15,0.66
43550,16,0.85
43550,17,0.89
43550,18,1.01
43550,19,1
43550,20,0.91
43550,21,0.76
43550,22,0.8
43550,23,0.68
43551,0,0.61
43551,2,0.42
43551,3,0.36
43551,4,0.45
43551,5,0.61
43551,6,1.32
43551,7,1.8
43551,8,1.67
43551,9,1.24
43551,10,1.25
43551,11,1.01
43551,12,0.89
43551,13,0.67
43551,14,0.65
43551,15,0.75
43551,16,0.77
43551,17,0.78
43551,18,1
43551,19,1.13
43551,20,1.28
43551,21,1.01
43551,22,0.92
43551,23,1.1
43552,0,0.9
43552,1,0.73
43552,2,0.7
43552,3,0.77
43552,4,0.79
43552,5,1.14
43552,6,1.27
43552,7,1.72
43552,8,1.39
43552,9,0.91
43552,10,0.91
43552,11,0.81
43552,12,0.71
43552,13,0.78
43552,14,0.81
43552,15,0.85
43552,16,1.11
43552,17,0.94
43552,18,1.14
43552,19,1.04
43552,20,1.05
43552,21,1.17
43552,22,1.28
43552,23,1.34
43553,0,0.99
43553,2,0.62
43553,3,0.58
43553,4,0.69
43553,5,0.77
43553,6,1.13
43553,7,1.93
43553,8,2.11
43553,9,1.71
43553,10,1.33
43553,11,1.18
43553,12,1
43553,13,0.99
43553,14,1.06
43553,15,1.21
43553,16,1.24
43553,17,1.31
43553,18,1.3
43553,19,1.4
43553,20,1.21
43553,21,1.14
43553,22,1.23
43553,23,1.44
43554,0,1.44
43554,1,1.54
43554,2,1.51
43554,3,1.73
43554,4,1.79
43554,5,1.79
43554,6,2.4
43554,7,3.12
43554,8,2.63
43554,9,1.9
43554,10,1.64
43554,11,1.38
43554,12,1.06
43554,13,0.99
43554,14,1.17
43554,15,1.21
43554,16,1.08
43554,17,1.73
43554,18,2.51
43554,19,2.38
43554,20,2.6
43554,21,1.97
43554,22,1.85
43554,23,1.96
43555,0,1.4
43555,2,1.87
43555,3,1.71
43555,4,1.87
43555,5,1.91
43555,6,2.3
43555,7,2.11
43555,8,1.16
43555,9,1.01
43555,10,1
43555,11,1.01
43555,12,0.96
43555,13,0.91
43555,14,0.91
43555,15,0.89
43555,16,0.95
43555,17,1.11
43555,18,1.22
43555,19,1.28
43555,20,1.3
43555,21,1.21
43555,22,1.16
43555,23,1.2
43556,0,0.44
43556,1,0.3
43556,2,0.26
43556,3,0.24
43556,4,0.28
43556,5,0.46
43556,6,1.06
43556,7,1.57
43556,8,1.35
43556,9,0.9
43556,10,0.58
43556,11,0.4
43556,12,0.96
43556,15,0.46
43556,16,0.68
43556,17,1.02
43556,18,1.19
43556,19,1.51
43556,20,1.13
43556,21,1.04
43556,22,0.81
43556,23,0.64
43557,0,0.53
43557,2,0.43
43557,3,0.37
43557,4,0.39
43557,5,0.51
43557,6,0.78
43557,7,1.27
43557,8,1.5
43557,9,1.06
43557,10,1.03
43557,11,0.82
43557,12,0.66
43557,13,0.77
43557,14,0.77
43557,15,0.79
43557,16,0.9
43557,17,1.04
43557,18,1.19
43557,19,1.11
43557,20,0.87
43557,21,1.02
43557,22,0.9
43557,23,0.92
43558,0,1.05
43558,1,0.86
43558,2,0.75
43558,3,0.67
43558,4,0.65
43558,5,0.74
43558,6,1.59
43558,7,2.14
43558,8,2.35
43558,9,1.34
43558,10,0.94
43558,11,0.88
43558,12,0.82
43558,13,0.97
43558,14,0.97
43558,15,1.08
43558,16,1.29
43558,17,1.47
43558,18,1.22
43558,19,1.51
43558,20,2.06
43558,21,1.28
43558,22,1.01
43558,23,0.95
43559,0,0.82
43559,2,0.66
43559,3,0.68
43559,4,0.78
43559,5,0.76
43559,6,1.09
43559,7,1.55
43559,8,1.26
43559,12,0.69
43559,13,0.55
43559,14,0.55
43559,15,0.56
43559,16,0.59
43559,17,0.65
43559,18,0.63
43559,19,0.6
43559,20,0.74
43559,21,0.78
43559,22,0.66
43559,23,0.52
43560,0,0.41
43560,1,0.39
43560,2,0.43
43560,3,0.35
43560,4,0.28
43560,5,0.48
43560,6,0.87
43560,7,1.27
43560,8,1.29
43560,9,0.62
43560,10,0.75
43560,11,0.77
43560,12,0.6
43560,13,0.7
43560,14,0.62
43560,15,0.58
43560,16,0.76
43560,17,0.73
43560,18,1.11
43560,19,0.9
43560,20,0.71
43560,21,0.74
43560,22,0.75
43560,23,0.56
43561,0,0.46
43561,2,0.38
43561,3,0.43
43561,4,0.4
43561,5,0.42
43561,6,0.49
43561,7,0.62
43561,8,1.18
43561,9,1.34
43561,10,1.13
43561,11,0.98
43563,14,0.43
43563,15,0.58
43563,16,0.57
43563,17,0.67
43563,18,0.78
43563,19,0.89
43563,20,1.23
43563,21,0.81
43563,22,0.69
43563,23,0.46
43564,0,0.47
43564,1,0.57
43564,2,0.51
43564,3,0.67
43564,4,0.87
43564,5,0.93
43564,6,1.44
43564,7,1.88
43564,8,1.28
43564,9,0.55
43564,10,0.44
43564,11,0.42
43564,12,0.37
43564,13,0.44
43564,14,0.5
43564,15,0.73
43564,16,0.78
43564,17,0.81
43564,18,0.92
43564,19,0.86
43564,20,0.61
43564,21,0.46
43564,22,0.43
43564,23,0.41
43565,0,0.35
43565,2,0.21
43565,3,0.21
43565,4,0.23
43565,5,0.37
43565,6,0.86
43565,7,0.99
43565,8,0.6
43565,9,0.57
43565,10,0.53
43565,11,0.5
43565,12,0.39
43565,13,0.38
43565,14,0.5
43565,15,0.59
43565,16,0.53
43565,17,0.98
43565,18,1.17
43565,19,1.17
43565,20,1.16
43565,21,1.07
43565,22,0.79
43565,23,0.49
43566,0,0.37
43566,1,0.34
43566,2,0.33
43566,3,0.33
43566,4,0.42
43566,5,0.66
43566,6,1.17
43566,7,2.01
43566,8,1.4
43566,9,0.83
43566,10,0.73
43566,11,0.55
43566,12,0.58
43566,13,0.47
43566,14,0.37
43566,15,0.5
43566,16,0.52
43566,17,0.69
43566,18,0.93
43566,19,1.01
43566,20,1.17
43566,21,1.32
43566,22,0.75
43566,23,0.86
43567,0,0.84
43567,2,0.45
43567,3,0.47
43567,4,0.68
43567,5,0.84
43567,6,1.83
43567,7,1.51
43567,8,0.96
43567,9,0.71
43567,10,0.6
43567,11,0.51
43567,12,0.45
43567,13,0.44
43567,14,0.47
43567,15,0.54
43567,16,0.54
43567,17,0.61
43567,18,0.93
43567,19,0.82
43567,20,0.93
43567,21,0.93
43567,22,1.12
43567,23,0.84
43568,0,0.63
43568,1,0.63
43568,2,0.66
43568,3,0.62
43568,4,0.7
43568,5,0.87
43568,6,1.02
43568,7,0.86
43568,8,0.98
43568,9,0.88
43568,10,0.8
43568,11,0.74
43568,12,0.58
43568,13,0.57
43568,14,0.63
43568,15,0.56
43568,16,0.6
43568,17,0.58
43568,18,0.6
43568,19,0.8
43568,20,0.68
43568,21,0.91
43568,22,0.92
43568,23,0.78
43569,0,1.05
43569,2,0.87
43569,3,0.56
43569,4,0.54
43569,5,1.09
43569,6,1.34
43569,7,0.96
43569,8,0.93
43569,9,0.58
43569,10,0.53
43569,11,0.53
43569,12,0.47
43569,13,0.46
43569,14,0.43
43569,15,0.48
43569,16,0.58
43569,17,0.75
43569,18,0.73
43569,19,0.75
43569,20,0.72
43569,21,0.65
43569,22,0.59
43569,23,0.58
43570,0,0.53
43570,1,0.51
43570,2,0.48
43570,3,0.47
43570,4,0.48
43570,5,0.54
43570,6,0.99
43570,7,1.39
43570,8,1.11
43570,9,1.1
43570,10,0.87
43570,11,0.9
43570,12,0.56
43570,13,0.58
43570,14,0.51
43570,15,0.62
43570,16,0.68
43570,17,0.78
43570,18,0.93
43570,19,0.85
43570,21,1.02
43570,22,1.26
43570,23,1.41
43571,0,0.6
43571,2,0.44
43571,3,0.45
43571,4,0.54
43571,5,0.69
43571,6,1.06
43571,7,1.15
43572,15,1.09
43572,16,0.98
43572,17,0.96
43572,18,1.09
43572,19,1.39
43572,20,1.31
43572,21,1.1
43572,22,0.91
43572,23,1.1
43573,0,1.11
43573,2,0.84
43573,3,0.92
43573,4,1.08
43573,5,1.45
43573,6,1.03
43573,7,1.57
43573,8,0.92
43573,9,0.4
43573,11,0.52
43573,12,0.67
43573,13,0.66
43573,14,0.67
43573,15,0.75
43573,16,0.75
43573,17,1.07
43573,18,1.06
43573,19,0.71
43573,20,0.86
43573,21,0.78
43573,22,0.85
43573,23,0.78
43574,0,0.56
43574,1,0.52
43574,2,0.49
43574,3,0.47
43574,4,0.52
43574,5,0.7
43574,6,0.85
43574,7,0.89
43574,8,1.01
43574,9,0.88
43574,10,0.74
43574,11,0.69
43574,12,0.67
43574,13,0.76
43574,14,0.82
43574,15,1.04
43574,16,1.13
43574,18,1.68
43574,19,1.89
43574,20,1.66
43574,21,1.26
43574,22,1.44
43574,23,1.09
43575,0,0.85
43575,2,0.67
43575,3,0.69
43575,4,0.62
43575,5,0.67
43575,6,0.56
43575,7,0.62
43575,8,0.76
43575,9,0.72
43575,10,0.65
43575,11,0.74
43575,12,0.74
43575,13,0.72
43575,14,0.7
43575,15,0.59
43575,16,0.5
43575,17,0.2
43575,18,0.06
43575,19,0.12
43575,20,-0.09
43575,21,-0.37
43575,22,-0.46
43575,23,-0.53
43576,0,-0.59
43576,1,-0.62
43576,2,-0.62
43576,3,-0.71
43576,4,-0.71
43576,5,-0.69
43576,6,-0.65
43576,7,-0.6
43576,8,-0.61
43577,15,1.16
43577,16,1.14
43577,17,1.09
43577,18,1.72
43577,19,1.78
43577,20,1.73
43577,21,1.58
43577,22,1.15
43577,23,1.43
43578,0,1.22
43578,1,0.98
43578,2,1.05
43578,3,1.06
43578,4,1.09
43578,5,1.17
43578,6,1.63
43578,7,1.77
43578,8,1.69
43578,9,1.18
43578,10,1.02
43578,11,1.03
43578,12,0.85
43578,13,0.92
43578,14,1.01
43578,15,0.94
43578,16,0.9
43578,17,0.97
43578,18,1.38
43578,19,1.56
43578,20,1.55
43578,21,1.16
43578,22,0.83
43578,23,0.77
43579,0,0.7
43579,2,0.6
43579,3,0.61
43579,4,0.66
43579,5,0.86
43579,6,1.34
43579,7,1.75
43579,8,1.97
43579,9,1.61
43579,10,1.15
43579,11,0.97
43579,12,0.96
43579,13,0.99
43579,14,0.96
43579,15,0.95
43579,16,1.07
43579,17,1.08
43579,18,1.22
43579,19,1.5
43579,20,1.85
43579,21,1.6
43579,22,1.4
43579,23,1.12
43580,0,0.86
43580,1,0.94
43580,2,0.97
43580,3,0.86
43580,4,0.85
43580,5,1.42
43580,6,2.3
43580,7,1.79
43580,8,2.53
43580,9,1.72
43580,10,0.92
43580,11,0.88
43580,14,0.34
43580,15,0.44
43580,16,0.49
43580,18,0.83
43580,19,0.89
43580,20,0.88
43580,21,0.86
43580,22,0.72
43580,23,0.6
43581,0,0.62
43581,8,0.92
43581,9,0.6
43581,10,0.5
43581,11,0.46
43581,12,0.39
43581,13,0.38
43581,14,0.41
43581,15,0.49
43581,16,0.53
43581,17,0.68
43581,18,0.85
43581,19,1.11
43581,20,1.23
43581,21,1.15
43581,22,1.25
43581,23,1.27
43582,0,1.09
43582,1,0.89
43582,2,0.94
43582,3,0.84
43582,4,0.75
43582,5,1.05
43582,6,1.88
43582,7,1.7
43582,8,1.09
43582,9,0.59
43582,10,0.63
43582,11,0.84
43582,12,0.75
43582,13,0.56
43582,14,0.48
43582,15,0.72
43582,16,0.97
43582,17,0.94
43582,18,0.94
43582,19,1.05
43582,20,1.07
43582,21,1.2
43582,22,1.15
43582,23,0.9
43583,0,0.6
43583,2,0.44
43583,3,0.4
43583,4,0.5
43583,5,0.47
43583,6,0.64
43583,7,0.59
43583,8,0.51
43583,9,0.43
43583,10,0.4
43583,11,0.38
43583,12,0.33
43583,13,0.29
43583,14,0.3
43583,15,0.31
43583,16,0.33
43583,17,0.44
43583,18,0.5
43583,19,0.74
43583,20,0.61
43583,21,0.61
43583,22,0.82
43583,23,0.54
43584,0,0.46
43584,1,0.34
43584,2,0.3
43584,3,0.31
43584,4,0.47
43584,5,0.56
43584,6,1.28
43584,7,1.07
43584,8,0.88
43584,9,0.76
43584,10,0.54
43584,11,0.52
43584,12,0.61
43584,13,0.48
43584,14,0.44
43584,15,0.46
43584,16,0.58
43584,17,0.65
43584,18,0.89
43584,19,0.97
43584,20,0.98
43584,21,0.92
43584,22,0.92
43584,23,0.71
43585,0,0.62
43585,2,0.45
43585,3,0.47
43585,4,0.59
43585,5,0.55
43585,6,1.04
43585,7,1.39
43585,8,1.18
43585,9,0.69
43585,10,0.45
43585,14,0.26
43585,15,0.38
43585,16,0.57
43585,17,0.69
43585,18,0.93
43585,19,1.04
43585,20,0.99
43585,21,1.1
43585,22,1.12
43585,23,0.98
43586,0,0.99
43586,1,1.02
43586,2,0.92
43586,3,0.83
43586,4,0.89
43586,5,1.19
43586,6,1.19
43586,7,1.02
43586,8,1.03
43586,9,0.85
43586,10,0.77
43586,11,0.62
43586,12,0.54
43586,13,0.46
43586,14,0.43
43586,15,0.42
43586,16,0.52
43586,17,0.7
43586,18,0.82
43586,19,0.93
43586,20,0.94
43586,21,0.99
43586,22,0.98
43586,23,0.91
43587,0,0.89
43587,2,0.84
43587,3,0.85
43587,4,0.95
43587,5,1.16
43587,6,1.33
43587,7,1.22
43587,8,1.36
43587,9,0.92
43587,10,0.72
43587,11,0.63
43587,12,0.57
43587,13,0.5
43590,10,0.53
43590,11,0.45
43590,12,0.37
43590,13,0.31
43590,14,0.26
43590,15,0.2
43590,16,0.2
43590,17,0.24
43590,18,0.34
43590,19,0.58
43590,20,0.61
43590,21,0.65
43590,22,0.65
43590,23,0.72
43591,0,0.78
43591,1,0.75
43591,2,0.7
43591,3,0.71
43591,4,0.65
43591,5,0.78
43591,6,1.84
43591,7,1.62
43591,8,0.93
43591,9,0.76
43591,10,0.52
43591,11,0.4
43591,17,0.36
43591,18,0.41
43591,19,0.43
43591,20,0.51
43591,21,0.64
43591,22,0.64
43591,23,1.02
43592,0,0.38
43592,1,0.34
43592,2,0.34
43592,3,0.52
43592,4,0.65
43592,5,0.77
43592,6,1.34
43592,7,1.96
43592,8,1.22
43592,9,0.68
43592,10,0.5
43592,12,0.4
43592,13,0.39
43592,14,0.37
43592,16,0.55
43592,19,0.95
43592,20,0.86
43592,21,0.86
43592,22,0.85
43592,23,0.59
43593,0,0.4
43593,2,0.28
43593,3,0.32
43593,4,0.38
43593,5,0.4
43593,6,0.59
43593,7,1.33
43593,8,0.94
43593,9,0.59
43593,10,0.47
43593,11,0.46
43593,12,0.53
43593,13,0.54
43593,14,0.67
43593,15,0.61
43593,16,0.49
43593,17,0.53
43593,18,0.52
43593,19,0.86
43593,20,1.17
43593,21,0.85
43593,22,0.7
43593,23,0.48
43594,0,0.4
43594,1,0.26
43594,2,0.24
43594,3,0.22
43594,4,0.18
43594,5,0.28
43594,6,0.75
43594,7,0.98
43594,8,0.73
43594,9,0.63
43594,10,0.47
43594,11,0.53
43594,12,0.54
43594,13,0.44
43594,14,0.39
43594,15,0.6
43595,13,0.53
43595,14,0.39
43595,18,0.67
43595,19,0.78
43595,20,1.02
43595,21,0.84
43595,22,0.63
43595,23,0.52
43596,0,0.4
43596,1,0.35
43596,2,0.34
43596,3,0.29
43596,4,0.36
43596,5,0.7
43596,6,1.04
43596,7,1.53
43596,8,0.86
43596,9,0.71
43596,10,0.61
43596,11,0.52
43596,12,0.37
43596,13,0.37
43596,14,0.44
43596,15,0.5
43596,16,0.52
43596,17,0.48
43596,18,0.61
43596,19,0.62
43596,20,0.66
43596,21,0.52
43596,22,0.52
43596,23,0.56
43597,0,0.56
43597,2,0.36
43597,3,0.41
43597,4,0.33
43597,5,0.47
43597,6,0.81
43597,7,0.66
43597,8,0.51
43597,9,0.43
43597,10,0.47
43597,11,0.51
43597,12,0.51
43597,13,0.4
43597,14,0.41
43597,15,0.38
43597,16,0.34
43597,17,0.39
43597,18,0.44
43597,19,0.6
43597,20,0.57
43597,21,1.01
43597,22,0.75
43597,23,0.68
43598,0,0.41
43598,1,0.44
43598,2,0.37
43598,3,0.37
43598,4,0.36
43598,5,0.43
43598,6,0.58
43598,7,1.04
43598,8,1.19
43598,9,1.06
43598,10,1
43598,11,1.19
43598,12,0.66
43598,13,0.4
43598,14,0.34
43598,15,0.39
43598,16,0.8
43598,17,0.85
43598,18,1.45
43598,19,1.8
43598,20,1.57
43598,21,1.96
43598,22,2.51
43598,23,2.29
43599,0,2.03
43599,2,1.23
43599,3,1.34
43599,4,1.12
43599,5,0.73
43599,6,0.99
43599,7,0.78
43599,8,0.91
43599,9,0.82
43599,10,0.62
43599,11,0.58
43599,12,0.46
43599,13,0.42
43599,14,0.44
43599,15,0.41
43599,16,0.4
43599,17,0.73
43599,18,1.01
43599,19,1.29
43599,20,1.18
43599,21,0.97
43599,22,0.93
43599,23,0.72
43600,0,0.43
43600,1,0.74
43600,2,0.68
43600,3,0.61
43600,4,0.63
43600,5,0.74
43600,6,1.69
43600,7,1.3
43600,8,0.84
43600,9,0.6
43600,10,0.47
43600,11,0.46
43600,12,0.47
43600,13,0.42
43600,14,0.42
43600,15,0.43
43600,16,0.51
43600,17,0.52
43600,18,0.68
43600,19,0.74
43600,20,0.96
43600,21,1.2
43600,22,1.15
43600,23,0.81
43601,0,0.9
43601,2,0.53
43601,3,0.48
43601,4,0.55
43601,5,0.96
43601,6,1.72
43601,7,1.19
43601,8,0.88
43601,9,0.6
43601,10,0.55
43601,11,0.43
43601,12,0.42
43601,13,0.4
43601,14,0.41
43601,15,0.42
43601,16,0.44
43601,17,0.69
43601,18,0.94
43601,19,0.97
43601,20,1.08
43601,21,0.98
43601,22,0.85
43601,23,0.76
43602,0,0.67
43602,1,0.53
43602,2,0.52
43602,3,0.59
43602,4,0.65
43602,5,0.92
43602,6,1.05
43602,7,1.62
43602,8,1.06
43602,9,0.91
43602,10,0.99
43602,11,1.04
43602,12,0.69
43602,13,0.65
43602,14,0.69
43602,15,0.66
43602,16,0.61
43602,17,0.66
43602,18,0.84
43602,19,0.94
43602,20,0.64
43602,21,0.65
43602,22,0.79
43602,23,0.78
43603,0,0.73
43603,2,0.52
43603,3,0.49
43603,4,0.41
43603,5,0.44
43603,6,0.62
43603,7,0.98
43603,8,1.09
43603,9,0.7
43603,10,0.59
43603,11,0.57
43603,12,0.54
43603,13,0.52
43603,14,0.48
43603,15,0.51
43603,16,0.51
43603,17,0.59
43603,18,0.75
43603,19,0.94
43603,20,0.68
43603,21,0.68
43603,22,0.63
43603,23,0.62
43604,0,0.53
43604,1,0.56
43604,2,0.55
43604,3,0.46
43604,4,0.44
43604,5,0.45
43604,6,0.53
43604,7,0.64
43604,8,0.7
43604,9,0.62
43604,10,0.6
43604,11,0.58
43604,12,0.7
43604,13,0.56
43604,14,0.59
43604,15,0.66
43604,16,0.72
43604,17,0.86
43604,18,1.22
43604,19,1.24
43604,20,1.27
43604,21,1.43
43604,22,0.81
43604,23,0.91
43605,0,0.86
43605,2,0.55
43605,3,0.59
43605,4,0.64
43605,5,0.77
43605,6,1.31
43605,7,3.01
43605,8,1.74
43605,9,1.18
43605,10,0.94
43605,11,0.66
43605,12,0.86
43605,13,0.66
43605,16,0.4
43605,17,0.66
43605,18,1.16
43605,19,0.92
43605,20,0.79
43605,21,1.24
43605,22,1.2
43605,23,0.86
43606,0,0.73
43606,1,0.68
43606,2,0.39
43606,3,0.33
43606,4,0.42
43606,5,0.68
43606,6,1.48
43606,7,2.09
43606,8,1.3
43606,9,0.81
43606,10,0.28
43606,11,0.17
43606,12,0.17
43606,13,0.14
43606,14,0.09
43606,15,0.31
43606,16,0.43
43606,17,0.28
43606,18,0.68
43606,19,0.79
43606,20,0.82
43606,21,0.61
43606,22,0.49
43606,23,0.29
43607,0,0.27
43607,2,0.23
43607,3,0.22
43607,4,0.3
43607,5,0.66
43607,6,1.53
43607,7,2.75
43607,8,1.11
43607,9,0.73
43607,10,0.52
43607,11,0.25
43607,12,0.2
43607,13,0.21
43607,14,0.16
43607,15,0.29
43607,16,0.42
43607,17,0.69
43607,18,0.85
43607,19,0.72
43607,20,0.73
43607,21,0.7
43607,22,0.55
43607,23,0.48
43608,0,0.42
43608,1,0.36
43608,2,0.35
43608,3,0.31
43608,4,0.35
